treatment,replicate,obs,time,elapsed,date,hhmmss,averaging,TIME,E,CO2_r,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,?Vc,Edyn,Hr,Hs,dHs/dt,?Vh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,?CO2:MN,?CO2:SLP,?CO2:SD,?CO2:OK,?H2O:MN,?H2O:SLP,?H2O:SD,?H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
soil,7,2294,1677604575,9303.9,20230228 11:16:14,11:16:14,5,1677604572,0.001854565,490.5854,1.854564942,6.287975754,470.9317,377.2159091,37.39562953,46.68622654,0.122820532,3.455865112,0.120446106,0.075488326,238.0500888,27.42491281,25.25874,3.229058655,54.74751318,1.740879513,3.17983304,1.488179142,-81.78631395,-48.05374577,320.0740073,428.2840364,18.79048652,1.850998882,6.287975754,500.187966,483.5139212,1.662808935,92.95903525,1.854564942,15.74306451,17.56395818,4.68E-05,100.24,0,0,1,0,52606.74462,1499.999,1264.499256,0.843000066,0.158700165,6,0.5,0: Broadleaf,2,TRUE,1677604572,470.9317,490.5854,17.56054,15.74283,467.6021,17.20325,600.2589,99.0358,0.10007583,25.00082,25.25874,999.9,0,0,9977.877,484.9887,423.6867,-19.65381,479.3494,498.432,1.817706,490.5854,15.74283,1.739122,1.559103,15.25009,13.56044,1499.999,0.8999978,0.1000022,32,29958.07,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-19.2802875,-2.715049531,0.264880319,0,1.80661575,0.076436285,0.007399317,1,1,2,2-Jan,3.20713,2.73552,0.108568,0.11195,0.088509,0.081451,28682.9,22617.6,30614.2,27505.5,37818.9,38496.7,46342.5,47132.6,2.14983,1.6242,0.019636,0,24.9378,999.9,43.3,32.4,21.3558,63.2248,26.5064,1,0.192503,1.84892,20.1761,5.24185,11.9081,5.01075,3.29518,1603.6,9002.3,6517,999.9,1.86607,1.86375,1.86699,1.8666,1.86047,1.8634,1.86243,1.86737,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,158.8,158.8,1.24268,2.47437,1.65283,2.2876,1.55029,2.51343,37.6263,23.8686,19,632.807,343.563,22.7491,29.9989,30.0002,30.2784,30.3909,24.8606,30.1378,0,22.7492,505.69,15.7467,106.818,99.1141
soil,7,2295,1677604578,9306.9,20230228 11:16:17,11:16:17,5,1677604575,0.001857979,495.5618,1.857978776,6.432893322,475.8324,380.2671299,37.69790784,47.17180255,0.123064232,3.457654626,0.120681681,0.075636271,238.0503387,27.42266643,25.25966,3.229235427,54.75982054,1.741239723,3.179776167,1.487995704,-81.93686402,-48.306048,320.0591321,427.8665588,18.85535556,1.854475579,6.432893322,505.250557,488.4808,1.654479795,92.95903525,1.857978776,15.74279027,17.56706788,4.31E-05,100.24,0,0,1,0,52645.35451,1500.001,1264.500915,0.843000048,0.15870012,6,0.5,0: Broadleaf,2,TRUE,1677604575,475.8324,495.5618,17.56427,15.74314,472.503,17.20699,600.2547,99.03527,0.10006115,25.00052,25.25966,999.9,0,0,9985.554,485.0185,423.65,-19.72934,484.3395,503.4881,1.821114,495.5618,15.74314,1.739482,1.559126,15.25331,13.56067,1500.001,0.8999984,0.1000016,32,29958.12,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-19.397505,-2.706366979,0.263900795,0,1.81030825,0.081511857,0.00785514,1,1,2,2-Jan,3.20713,2.73538,0.109398,0.112774,0.0885191,0.0814563,28656.1,22596.5,30614.1,27505.3,37818.7,38496.4,46342.6,47132.5,2.1497,1.62435,0.0197627,0,24.9389,999.9,43.3,32.5,21.475,63.3748,26.847,1,0.19247,1.84699,20.1762,5.24245,11.908,5.01075,3.2952,1603.6,9002.3,6517,999.9,1.86606,1.86373,1.86696,1.8666,1.86048,1.8634,1.86241,1.86737,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,158.8,158.8,1.25244,2.4646,1.65283,2.2876,1.55029,2.48169,37.6263,23.8686,19,632.708,343.647,22.7485,29.9989,30.0002,30.2784,30.3909,25.0602,30.1378,0,22.7486,510.71,15.7396,106.818,99.1137
soil,7,2296,1677604580,9309.5,20230228 11:16:20,11:16:20,5,1677604578,0.001859198,500.5448,1.859197989,6.525851509,480.7123,383.8385953,38.05186813,47.65545017,0.123101936,3.462311483,0.12072108,0.07566075,238.0501125,27.41922214,25.26377,3.230025243,54.76995126,1.741551474,3.17975721,1.488473769,-81.99063131,-49.15694699,320.0106872,426.9132214,18.94800884,1.856867782,6.525851509,510.3134942,493.4448909,1.655158528,92.95903525,1.859197989,15.74422009,17.56979636,3.11E-05,100.24,0,0,1,0,52745.78594,1500,1264.500045,0.84300003,0.158700075,6,0.5,0: Broadleaf,2,TRUE,1677604578,480.7123,500.5448,17.56746,15.74396,477.383,17.21018,600.2459,99.03513,0.09994553,25.00042,25.26377,999.9,0,0,10005.425,485.0266,423.608,-19.83237,489.3084,508.5513,1.823477,500.5448,15.74396,1.739795,1.559206,15.25613,13.56145,1500,0.899999,0.100001,32,29958.05,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-19.5230225,-2.469445779,0.242310116,0,1.81402775,0.075994559,0.007360337,1,1,2,2-Jan,3.20705,2.73542,0.110117,0.113493,0.0885288,0.0814589,28632.8,22578.2,30614,27505.4,37818.2,38496.5,46342.5,47132.6,2.1496,1.6246,0.0200756,0,24.9394,999.9,43.3,32.4,21.3542,63.4811,26.6146,1,0.192688,1.84572,20.1761,5.24125,11.9081,5.0105,3.29515,1603.8,9003.4,6517,999.9,1.86604,1.86373,1.86698,1.86658,1.86048,1.8634,1.86244,1.86737,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,158.9,158.9,1.26221,2.47437,1.65283,2.2876,1.55029,2.40112,37.6263,23.8511,19,632.629,343.787,22.7481,29.9995,30.0002,30.2784,30.3909,25.2601,30.1378,0,22.7486,515.71,15.7315,106.818,99.114
soil,7,2297,1677604584,9313,20230228 11:16:23,11:16:23,5,1677604581,0.001863966,506.091,1.863966204,6.637963302,486.0995,387.8470026,38.44931793,48.18960594,0.123415701,3.46165711,0.121022376,0.07585015,238.0503206,27.41892697,25.26619,3.230490371,54.78039257,1.741917753,3.17981977,1.488572618,-82.20090958,-49.53770234,319.9878086,426.2995173,19.09531191,1.859999253,6.637963302,515.6147839,498.5964257,1.660925758,92.95903525,1.863966204,15.74465161,17.57491164,3.28E-05,100.24,0,0,1,0,52731.61668,1500.002,1264.501582,0.842999931,0.158700002,6,0.5,0: Broadleaf,2,TRUE,1677604581,486.0995,506.091,17.57112,15.74453,482.7702,17.21383,600.2388,99.03531,0.09996156,25.00075,25.26619,999.9,0,0,10002.615,485.0005,423.5743,-19.99154,494.7937,514.1868,1.826585,506.091,15.74453,1.740161,1.559265,15.25941,13.56203,1500.002,0.8999997,0.10000021,32,29958.08,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-19.70206829,-2.28582518,0.226000354,0,1.818951951,0.06758028,0.006619632,1,1,2,2-Jan,3.20711,2.73529,0.111083,0.114465,0.0885507,0.0814571,28601.6,22553.3,30613.8,27505.2,37817.2,38496.4,46342.3,47132.3,2.14975,1.6244,0.0195801,0,24.9394,999.9,43.3,32.5,21.4782,63.143,26.7147,1,0.192508,1.84525,20.1761,5.2417,11.9081,5.0109,3.29533,1603.8,9003.4,6517,999.9,1.86605,1.86371,1.86696,1.86655,1.86045,1.8634,1.86242,1.86737,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,158.9,158.9,1.27319,2.47803,1.65283,2.2876,1.55029,2.35596,37.6263,23.8598,19,632.75,343.675,22.7479,30.0015,30.0001,30.2786,30.3909,25.4803,30.1378,0,22.7481,520.73,15.7198,106.818,99.1134
soil,7,2298,1677604587,9316,20230228 11:16:26,11:16:26,5,1677604584,0.00186832,511.2593333,1.868319637,6.694844168,491.1117778,392.2987447,38.89053741,48.68636779,0.123835635,3.462499434,0.121426741,0.07610424,238.0509553,27.41753612,25.26075556,3.229445943,54.79403646,1.742364877,3.179843994,1.487081066,-82.39289599,-48.5114548,320.0518014,427.1984058,19.23934943,1.865049981,6.694844168,520.7474478,503.6085333,1.671040154,92.95903525,1.868319637,15.74389549,17.57830242,5.48E-05,100.24,0,0,1,0,52749.75861,1500.005556,1264.504622,0.842999959,0.158700049,6,0.5,0: Broadleaf,2,TRUE,1677604584,491.1117778,511.2593333,17.57567778,15.74411111,487.7822222,17.21838889,600.2305556,99.0351,0.099903456,25.00087778,25.26075556,999.9,0,0,10006.23,485.0066667,423.559,-20.14767778,499.8977778,519.4376667,1.83156,511.2593333,15.74411111,1.740608889,1.55922,15.26341111,13.56158889,1500.005556,0.899999111,0.100000811,32,29958.16667,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-19.82540244,-2.244611023,0.220014977,0,1.822614878,0.068202879,0.006628519,1,1,2,2-Jan,3.20707,2.73544,0.11191,0.115273,0.0885622,0.0814591,28575.1,22533,30613.9,27505.5,37816.9,38496.9,46342.4,47133.1,2.1496,1.62442,0.019297,0,24.9394,999.9,43.3,32.5,21.4742,63.563,27.3197,1,0.192787,1.84537,20.1761,5.2423,11.9081,5.0109,3.29525,1603.8,9003.4,6517,999.9,1.86603,1.86374,1.86696,1.86655,1.86045,1.8634,1.86244,1.86736,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159,159,1.28418,2.47192,1.65283,2.2876,1.55029,2.37671,37.6263,23.8598,19,632.653,343.693,22.7478,30.0015,30.0001,30.2805,30.3917,25.6779,30.1378,0,22.7472,525.75,15.7089,106.818,99.1148
soil,7,2299,1677604590,9319,20230228 11:16:29,11:16:29,5,1677604587,0.001870813,515.8132,1.870813014,6.680316557,495.5831,397.0412959,39.36079349,49.1297612,0.124102702,3.460600215,0.121682216,0.076264924,238.0501575,27.4177825,25.25655,3.228637893,54.80571858,1.742690866,3.179761002,1.485947027,-82.5028539,-47.78189944,320.0935281,427.8589322,19.31248978,1.868272599,6.680316557,525.8279349,508.6472545,1.680238054,92.95903525,1.870813014,15.74454885,17.58157879,2.10E-05,100.24,0,0,1,0,52708.87633,1500,1264.500063,0.843000042,0.158700105,6,0.5,0: Broadleaf,2,TRUE,1677604587,495.5831,515.8132,17.57892,15.74424,492.2535,17.22165,600.2454,99.03526,0.10000349,25.00044,25.25655,999.9,0,0,9998.112,485.0088,423.5357,-20.23016,504.4507,524.0642,1.834674,515.8132,15.74424,1.740934,1.559234,15.2663,13.56173,1500,0.8999986,0.1000014,32,29958.06,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-19.93202439,-2.339774646,0.228022424,0,1.825987073,0.066309236,0.006417325,1,1,2,2-Jan,3.20704,2.73536,0.112736,0.116098,0.0885748,0.0814582,28548.9,22512.3,30614.4,27505.9,37817,38497.2,46343.1,47133.3,2.1496,1.62445,0.0191331,0,24.9405,999.9,43.3,32.4,21.3547,63.353,27.5801,1,0.192602,1.84841,20.1764,5.2426,11.9081,5.0109,3.29533,1603.8,9003.4,6517,999.9,1.86601,1.86372,1.86699,1.86656,1.86046,1.8634,1.86241,1.86737,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159,159,1.29395,2.47437,1.65283,2.2876,1.55029,2.44385,37.6263,23.8686,19,632.658,343.719,22.7477,30.0015,30.0001,30.2809,30.3935,25.8767,30.1378,0,22.7472,530.76,15.6999,106.82,99.1155
soil,7,2300,1677604593,9322,20230228 11:16:32,11:16:32,5,1677604590,0.001875245,520.8524,1.875245076,6.935712439,500.5175,398.7963951,39.5347937,49.61894427,0.124448405,3.458728814,0.122013269,0.076473112,238.0493977,27.41764812,25.2556,3.228455386,54.81760139,1.743030261,3.17969086,1.485425125,-82.69830787,-47.6479094,320.0990167,427.8021971,19.40661478,1.871646815,6.935712439,530.9708299,513.6446242,1.661860647,92.95903525,1.875245076,15.74432224,17.58555333,3.99E-05,100.24,0,0,1,0,52668.59161,1499.995,1264.495861,0.843000051,0.158700128,6,0.5,0: Broadleaf,2,TRUE,1677604590,500.5175,520.8524,17.58234,15.74437,497.188,17.22508,600.251,99.03532,0.09996352,25.00007,25.2556,999.9,0,0,9990.127,484.9864,423.5196,-20.33495,509.475,529.184,1.83797,520.8524,15.74437,1.741275,1.55925,15.26935,13.56188,1499.995,0.8999983,0.1000017,32,29957.95,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-20.04066585,-2.450518918,0.237756482,0,1.82937878,0.06927474,0.00671388,1,1,2,2-Jan,3.20697,2.73523,0.113551,0.11691,0.0885874,0.0814541,28522.7,22491.3,30614.4,27505.6,37816.6,38496.9,46343.2,47132.7,2.14972,1.62455,0.0193119,0,24.9415,999.9,43.3,32.5,21.4757,62.813,27.2716,1,0.192866,1.8483,20.1765,5.24185,11.9081,5.0107,3.29533,1604,9004.5,6517,999.9,1.86604,1.86374,1.86702,1.86658,1.86046,1.8634,1.86241,1.86737,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159.1,159.1,1.30371,2.4707,1.65283,2.2876,1.55029,2.50854,37.6022,23.8774,19,632.756,343.775,22.7473,30.0024,30.0001,30.2809,30.3935,26.0739,30.1378,0,22.747,535.79,15.6894,106.82,99.1144
soil,7,2301,1677604596,9325,20230228 11:16:35,11:16:35,5,1677604593,0.001878255,525.8584,1.878254615,6.949807788,505.4297,403.5574441,40.00668026,50.10578964,0.124655938,3.464031821,0.122216421,0.076600468,238.0501575,27.41364631,25.25685,3.228695529,54.82772843,1.74336786,3.179719296,1.485327669,-82.83102854,-47.92639251,320.0869034,427.3796399,19.48893195,1.87588262,6.949807788,536.0368349,518.6432545,1.670413636,92.95903525,1.878254615,15.74355257,17.58785697,2.41E-05,100.24,0,0,1,0,52782.93807,1500,1264.500063,0.843000042,0.158700105,6,0.5,0: Broadleaf,2,TRUE,1677604593,505.4297,525.8584,17.58579,15.74365,502.1001,17.22852,600.2455,99.03523,0.09980232,25.00022,25.25685,999.9,0,0,10012.757,484.9827,423.5103,-20.42871,514.4769,534.2698,1.842151,525.8584,15.74365,1.741615,1.559177,15.2724,13.56115,1500,0.8999986,0.1000014,32,29958.09,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-20.15210976,-2.34083222,0.229467299,0,1.832762927,0.074512132,0.007238014,1,1,2,2-Jan,3.20703,2.7354,0.114365,0.117706,0.0885982,0.0814535,28496.2,22471,30614.2,27505.6,37815.8,38497.3,46342.8,47133.1,2.14988,1.62453,0.0191554,0,24.9415,999.9,43.3,32.4,21.3545,63.323,26.6987,1,0.192858,1.84771,20.1764,5.2414,11.9081,5.01075,3.2952,1604,9004.5,6517,999.9,1.86603,1.86371,1.86699,1.86655,1.86043,1.8634,1.8624,1.86736,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159.1,159.1,1.31348,2.46216,1.65283,2.2876,1.55029,2.49634,37.6263,23.8774,19,632.875,343.761,22.747,30.004,30.0001,30.2809,30.3935,26.2732,30.1378,0,22.747,540.8,15.6772,106.819,99.115
soil,7,2302,1677604599,9328,20230228 11:16:38,11:16:38,5,1677604596,0.001881614,530.8453,1.881614032,6.977958406,510.336,408.1687373,40.46419318,50.59264124,0.124917863,3.460532604,0.122465767,0.076757406,238.0509735,27.4161351,25.25645,3.228618681,54.83364305,1.743651564,3.179893706,1.484967117,-82.97917883,-47.63171452,320.1048364,427.5449165,19.55889059,1.878791239,6.977958406,541.0856869,523.6513636,1.672372962,92.95903525,1.881614032,15.74334751,17.5909703,2.02E-05,100.24,0,0,1,0,52707.30945,1500.005,1264.504287,0.843000048,0.15870012,6,0.5,0: Broadleaf,2,TRUE,1677604596,510.336,530.8453,17.58849,15.7435,507.0066,17.23122,600.2459,99.03595,0.09999424,25.00114,25.25645,999.9,0,0,9997.754,485.0025,423.4823,-20.50911,519.4729,539.3363,1.845007,530.8453,15.7435,1.741895,1.559171,15.27489,13.5611,1500.005,0.8999984,0.1000016,32,29958.17,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-20.26062439,-2.118754628,0.210998976,0,1.83609561,0.073705502,0.007246755,1,1,2,2-Jan,3.20709,2.73542,0.115177,0.118523,0.0886108,0.0814566,28470.1,22450.3,30614.2,27505.7,37815.3,38497.2,46342.8,47133,2.14972,1.6245,0.0192001,0,24.9415,999.9,43.3,32.4,21.3542,63.113,26.5304,1,0.192866,1.8481,20.1764,5.2417,11.9081,5.01075,3.29523,1604,9004.5,6517,999.9,1.86603,1.86371,1.86702,1.86656,1.86044,1.8634,1.86239,1.86735,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159.2,159.2,1.32324,2.46338,1.65283,2.2876,1.55029,2.39136,37.6263,23.8686,19,632.766,343.747,22.7468,30.004,30.0001,30.2818,30.3936,26.47,30.1378,0,22.7466,545.81,15.6643,106.819,99.115
soil,7,2303,1677604602,9331,20230228 11:16:41,11:16:41,5,1677604599,0.001885044,535.9331,1.885043693,7.112770817,515.2623,411.4436023,40.78899379,51.0811947,0.125197384,3.456093153,0.122731321,0.076924596,238.0503038,27.41879719,25.25552,3.228440017,54.84236487,1.743980894,3.179988497,1.484459123,-83.13042686,-47.30416411,320.1227299,427.7384426,19.70958266,1.881966029,7.112770817,546.3358719,528.6901152,1.684418359,92.95903525,1.885043693,15.74391905,17.59481818,3.26E-05,100.24,0,0,1,0,52611.52181,1500,1264.500122,0.843000081,0.158700203,6,0.5,0: Broadleaf,2,TRUE,1677604599,515.2623,535.9331,17.59175,15.74365,511.9333,17.23449,600.2464,99.03616,0.10013368,25.00164,25.25552,999.9,0,0,9978.812,485.0149,423.4655,-20.67043,524.4894,544.5055,1.848125,535.9331,15.74365,1.742221,1.559189,15.27781,13.56128,1500,0.8999973,0.1000027,32,29958.05,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-20.396045,-2.158034522,0.213571145,0,1.84009475,0.069337373,0.006711137,1,1,2,2-Jan,3.20714,2.73553,0.115987,0.119335,0.0886214,0.0814514,28444.2,22429.8,30614.4,27506,37815.1,38497.8,46343,47133.5,2.14988,1.62445,0.0190139,0,24.9415,999.9,43.3,32.5,21.4757,63.503,26.855,1,0.192858,1.84883,20.1765,5.2417,11.9081,5.0108,3.29518,1604.2,9005.7,6517,999.9,1.86604,1.86374,1.86701,1.86655,1.86046,1.8634,1.86241,1.86734,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159.2,159.2,1.33301,2.48047,1.65283,2.2876,1.55029,2.30103,37.6263,23.8511,19,632.904,343.731,22.7465,30.004,30.0001,30.2835,30.3955,26.6669,30.4222,0,22.7449,550.83,15.6532,106.819,99.116
soil,7,2304,1677604605,9334,20230228 11:16:44,11:16:44,5,1677604602,0.001888161,541.0155,1.888160667,7.248610242,520.2075,414.6980179,41.11142152,51.57118888,0.125429658,3.460087481,0.122957331,0.077066402,238.0494427,27.41429215,25.25566,3.228466912,54.85608188,1.744296458,3.179768584,1.484170454,-83.2678854,-47.60133749,320.1042844,427.2845043,19.83560868,1.886417166,7.248610242,551.4515985,533.7221333,1.675706308,92.95903525,1.888160667,15.74323088,17.59723576,1.99E-05,100.24,0,0,1,0,52697.82349,1499.995,1264.495879,0.843000063,0.158700158,6,0.5,0: Broadleaf,2,TRUE,1677604602,520.2075,541.0155,17.59502,15.74259,516.8782,17.23774,600.2577,99.03577,0.10003424,25.00048,25.25566,999.9,0,0,9995.874,484.9824,423.4532,-20.80774,529.5246,549.6685,1.852448,541.0155,15.74259,1.742536,1.559079,15.28064,13.5602,1499.995,0.8999979,0.1000021,32,29957.98,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-20.5023475,-2.253733959,0.222243862,0,1.8437105,0.070511144,0.006825408,1,1,2,2-Jan,3.20708,2.7355,0.116796,0.120118,0.088633,0.0814271,28418.1,22409.7,30614.3,27505.8,37814.7,38498.5,46343,47133.1,2.14978,1.62442,0.0192523,0,24.9415,999.9,43.3,32.4,21.356,63.383,27.4639,1,0.192924,1.85415,20.1764,5.24125,11.9081,5.0107,3.29518,1604.2,9005.7,6517,999.9,1.86606,1.86373,1.86701,1.86655,1.86044,1.8634,1.86239,1.86736,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159.3,159.3,1.34277,2.47314,1.65283,2.2876,1.55029,2.38037,37.6263,23.8686,19,632.824,343.721,22.7459,30.0043,30.0002,30.2835,30.396,26.8615,30.4222,0,22.7449,555.84,15.6396,106.819,99.1151
soil,7,2305,1677604608,9337,20230228 11:16:47,11:16:47,5,1677604605,0.001895571,545.9981,1.89557082,7.437470694,525.1385,417.4811261,41.38735457,52.06006198,0.125954642,3.459326406,0.123461261,0.077383197,238.0499313,27.41204832,25.25537,3.228411201,54.86594857,1.744497867,3.17956385,1.483913334,-83.59467317,-47.73820156,320.091917,426.8089736,19.87170056,1.899429508,7.437470694,556.4611904,538.6914545,1.651305792,92.95903525,1.89557082,15.7354711,17.59671273,1.80E-05,100.24,0,0,1,0,52681.60498,1499.999,1264.499193,0.843000024,0.15870006,6,0.5,0: Broadleaf,2,TRUE,1677604605,525.1385,545.9981,17.59704,15.73189,521.8089,17.23976,600.2751,99.03582,0.10004983,24.9994,25.25537,999.9,0,0,9992.624,484.9592,423.4251,-20.85957,534.5448,554.7248,1.865157,545.9981,15.73189,1.742737,1.558022,15.28243,13.54976,1499.999,0.8999992,0.1000008,32,29958.05,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-20.604595,-2.154450281,0.213646831,0,1.849623,0.109932383,0.011779645,1,1,2,2-Jan,3.207,2.73547,0.117592,0.120914,0.0886247,0.0813171,28392.4,22389.4,30614.2,27505.9,37815.1,38503.2,46343,47133.1,2.14978,1.62447,0.0187382,0,24.9415,999.9,43.3,32.4,21.3549,63.143,27.508,1,0.192942,1.8421,20.1765,5.24125,11.9081,5.0108,3.2952,1604.2,9005.7,6517,999.9,1.86604,1.86371,1.86699,1.86652,1.86041,1.8634,1.86237,1.86735,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,159.3,159.3,1.35254,2.47192,1.65283,2.2876,1.55029,2.46704,37.6263,23.8686,19,632.825,343.749,22.7452,30.0062,30.0002,30.2835,30.396,27.0592,30.4222,0,22.7504,560.85,15.6359,106.819,99.1152
